,address,lat,long
4353,114 LENGKONG TIGA,1.323134861,103.9120457
963,114 LOR 1 TOA PAYOH,1.340940348,103.8443059
4422,114 LOR 3 GEYLANG,1.311498985,103.8740318
5814,114 MARSILING RISE,1.438721521,103.7812874
4425,114 PASIR RIS ST 11,1.368450584,103.9549614
4115,114 PENDING RD,1.377855585,103.7698404
1467,114 POTONG PASIR AVE 1,1.336774929,103.8633064
7099,114 RIVERVALE WALK,1.384094567,103.9010756
868,114 SERANGOON NTH AVE 1,1.368852256,103.8714889
3665,114 SIMEI ST 1,1.343849105,103.9504375
1440,114 TAMPINES ST 11,1.345971625,103.94676
4160,114 TECK WHYE LANE,1.378507992,103.7507074
4745,114 WHAMPOA RD,1.325412048,103.8574814
1481,114 YISHUN RING RD,1.434137926,103.8270203
144,115 BEDOK NTH RD,1.33143368,103.9368654
2118,115 BEDOK RESERVOIR RD,1.330673944,103.9087384
2891,115 BISHAN ST 12,1.347918389,103.8487501
290,115 BT BATOK WEST AVE 6,1.349183197,103.7465668
2977,115 BT MERAH CTRL,1.284128096,103.8145438
375,115 BT PURMEI RD,1.275352014,103.8269502
480,115 CLEMENTI ST 13,1.323545133,103.7713288
7969,115 EDGEFIELD PLAINS,1.395128547,103.9072584
6720,115 HO CHING RD,1.333670814,103.7246596
545,115 HOUGANG AVE 1,1.352765258,103.8878761
1318,115 JURONG EAST ST 13,1.339791488,103.7355028
4494,115 LENGKONG TIGA,1.322973099,103.9112281
962,115 LOR 1 TOA PAYOH,1.340631407,103.8443052
5809,115 MARSILING RISE,1.438281154,103.780967
4379,115 PASIR RIS ST 11,1.36892657,103.9548706
3497,115 PENDING RD,1.378014377,103.7692052
1461,115 POTONG PASIR AVE 1,1.337269998,103.8628066
7127,115 RIVERVALE WALK,1.384437299,103.9013099
857,115 SERANGOON NTH AVE 1,1.368131235,103.870577
4159,115 TECK WHYE LANE,1.37893678,103.7511824
5568,115 WHAMPOA RD,1.326262709,103.8573413
1832,115 YISHUN RING RD,1.434564845,103.8279737
9597,115A CANBERRA WALK,1.446622152,103.8291408
7142,115A YISHUN RING RD,1.43331769,103.8275154
9592,115B CANBERRA WALK,1.446311229,103.8294169
7500,115B YISHUN RING RD,1.433441535,103.8270602
9611,115C CANBERRA WALK,1.4460759,103.8298262
7605,115C YISHUN RING RD,1.433784164,103.8274897
9598,115D CANBERRA WALK,1.445543572,103.8289916
7812,116 ANG MO KIO AVE 4,1.37334635,103.8364593
143,116 BEDOK NTH RD,1.331008235,103.9380668
2363,116 BEDOK RESERVOIR RD,1.331037846,103.9086416
2893,116 BISHAN ST 12,1.34780072,103.8493161
276,116 BT BATOK WEST AVE 6,1.349628665,103.7463811
2573,116 BT MERAH CTRL,1.283910308,103.8149833
3890,116 BT MERAH VIEW,1.285134271,103.8215322
481,116 CLEMENTI ST 13,1.324112539,103.771925
7962,116 EDGEFIELD PLAINS,1.39541568,103.9069122
1299,116 HOUGANG AVE 1,1.35313872,103.8877274
2692,116 JURONG EAST ST 13,1.339707633,103.7346978
4300,116 LENGKONG TIGA,1.322785339,103.911863
974,116 LOR 2 TOA PAYOH,1.340472872,103.8461425
5723,116 MARSILING RISE,1.438009514,103.7804472
4478,116 PASIR RIS ST 11,1.36840453,103.9544838
3679,116 PENDING RD,1.37717209,103.7686168
1462,116 POTONG PASIR AVE 1,1.336826001,103.8626133
867,116 SERANGOON NTH AVE 1,1.36848757,103.8715887
3089,116 SIMEI ST 1,1.343584529,103.9511278
4252,116 TECK WHYE LANE,1.378981923,103.7517795
1047,116 YISHUN RING RD,1.435027502,103.8281349
9366,116A JLN TENTERAM,1.327053125,103.8605584
7130,116A RIVERVALE DR,1.38246038,103.9022387
9397,116B JLN TENTERAM,1.32754908,103.8608074
7204,116B RIVERVALE DR,1.382059915,103.9023554
7164,116C RIVERVALE DR,1.3821551,103.9028522
16,117 ANG MO KIO AVE 4,1.373717083,103.8356105
142,117 BEDOK NTH RD,1.330654548,103.9384963
2815,117 BEDOK RESERVOIR RD,1.331413249,103.9086889
3558,117 BISHAN ST 12,1.347017421,103.8499867
291,117 BT BATOK WEST AVE 6,1.349965559,103.7471421
2404,117 BT MERAH CTRL,1.28365235,103.8154111
2679,117 CLEMENTI ST 13,1.324460582,103.7711846
8006,117 EDGEFIELD PLAINS,1.395787352,103.9066178
4256,117 HOUGANG AVE 1,1.35361344,103.8881456
1448,117 LOR 1 TOA PAYOH,1.340020636,103.8454138
5583,117 MARSILING RISE,1.438154706,103.7801109
4084,117 PASIR RIS ST 11,1.367894877,103.9547217
3828,117 PENDING RD,1.377301281,103.7679793
1013,117 POTONG PASIR AVE 1,1.336008253,103.8630208
869,117 SERANGOON NTH AVE 1,1.36797575,103.8708627
3584,117 SIMEI ST 1,1.344585551,103.9513156
4314,117 TECK WHYE LANE,1.379589156,103.751272
1482,117 YISHUN RING RD,1.435558747,103.8276991
9471,117A JLN TENTERAM,1.328233584,103.8611384
7227,117A RIVERVALE DR,1.383176918,103.9025966
9429,117B JLN TENTERAM,1.328164948,103.8608019
7228,117B RIVERVALE DR,1.383586912,103.9025244
7263,117C RIVERVALE DR,1.383352625,103.9032214
1096,118 ANG MO KIO AVE 4,1.373295936,103.8354757
241,118 BEDOK NTH ST 2,1.33043386,103.9374817
2737,118 BEDOK RESERVOIR RD,1.331102389,103.9091466
4354,118 BISHAN ST 12,1.346603704,103.8499153
2744,118 BT BATOK WEST AVE 6,1.350022813,103.7464983
1268,118 CLEMENTI ST 13,1.324917987,103.7718911
7937,118 EDGEFIELD PLAINS,1.396207066,103.9061471
2433,118 HOUGANG AVE 1,1.353459572,103.887488
2497,118 LOR 1 TOA PAYOH,1.339563017,103.8448936
5663,118 MARSILING RISE,1.438484294,103.7803814
4423,118 PASIR RIS ST 11,1.3671492,103.9548053
3564,118 PENDING RD,1.376804203,103.7684637
2217,118 POTONG PASIR AVE 1,1.335481474,103.8626538
2041,118 SERANGOON NTH AVE 1,1.367595486,103.8709178
4364,118 TECK WHYE LANE,1.379871028,103.7506473
2226,118 YISHUN RING RD,1.435987078,103.8286415
7584,118A JLN MEMBINA,1.281420282,103.8256452
7949,118B JLN MEMBINA,1.28178928,103.8259896
7950,118C JLN MEMBINA,1.282169371,103.8263337
8010,118D JLN MEMBINA,1.282681051,103.8265834
9427,119 ALJUNIED AVE 2,1.31920343,103.8863355
2238,119 ANG MO KIO AVE 3,1.369563443,103.8446989
2110,119 BEDOK NTH RD,1.33018552,103.9387166
3458,119 BEDOK RESERVOIR RD,1.331069668,103.9094655
3411,119 BISHAN ST 12,1.347349574,103.8505352
3104,119 BT BATOK WEST AVE 6,1.350421977,103.7468036
317,119 BT MERAH VIEW,1.283422477,103.8210682
635,119 HO CHING RD,1.335299059,103.724713
2764,119 HOUGANG AVE 1,1.354007769,103.8877484
2796,119 LOR 1 TOA PAYOH,1.339109238,103.8446874
5790,119 MARSILING RISE,1.438828532,103.780323
3659,119 MCNAIR RD,1.319715254,103.8568704
3605,119 PASIR RIS ST 11,1.367524903,103.9547814
4239,119 PENDING RD,1.376537545,103.7690422
2503,119 POTONG PASIR AVE 1,1.334561497,103.862943
872,119 SERANGOON NTH AVE 1,1.367481429,103.8714918
3690,119 SIMEI ST 1,1.343757615,103.9518978
4507,119 TECK WHYE LANE,1.379215555,103.7503994
3021,119 YISHUN RING RD,1.435392995,103.8291771
9448,119A CANBERRA CRES,1.446047551,103.8311253
7287,119A RIVERVALE DR,1.384175305,103.9033836
9463,119B CANBERRA CRES,1.446370139,103.8315749
7682,119B KIM TIAN RD,1.281155585,103.8272666
7361,119B RIVERVALE DR,1.384362109,103.902965
7727,119C KIM TIAN RD,1.281489151,103.827672
7416,119C RIVERVALE DR,1.384963739,103.9032546
7655,119D KIM TIAN RD,1.281945984,103.8279111
7388,119D RIVERVALE DR,1.38530593,103.9036099
7923,12 CANTONMENT CL,1.27447616,103.8400703
847,12 DOVER CL EAST,1.304992003,103.7858075
7843,12 FARRER PK RD,1.311981131,103.8516385
816,12 HOLLAND AVE,1.309352847,103.7948733
6023,12 JLN BT MERAH,1.287531165,103.8070202
2504,12 JOO SENG RD,1.335853855,103.8789327
1724,12 KG ARANG RD,1.300828855,103.8836948
978,12 LOR 7 TOA PAYOH,1.336746107,103.8576159
774,12 MARINE TER,1.304607086,103.9157399
1019,12 MARSILING LANE,1.440514123,103.7786216
756,12 NTH BRIDGE RD,1.304310427,103.8627815
507,12 PINE CL,1.308478545,103.8822878
3820,12 REDHILL CL,,
385,12 SHORT ST,,
3739,12 ST. GEORGE'S RD,1.322930795,103.86289
1228,12 TAMAN HO SWEE,1.287807531,103.8327806
2753,12 TECK WHYE LANE,1.379464333,103.7556715
321,12 TELOK BLANGAH CRES,1.27718546,103.8195162
4458,12 TOH YI DR,1.33840275,103.7726858
714,12 UPP BOON KENG RD,1.314230667,103.8700612
87,120 ANG MO KIO AVE 3,1.370047397,103.8445948
240,120 BEDOK NTH ST 2,1.329973112,103.9375717
3029,120 BEDOK RESERVOIR RD,1.330892472,103.9099209
3137,120 BISHAN ST 12,1.347251378,103.8508483
297,120 BT BATOK CTRL,1.351059427,103.7477123
359,120 BT MERAH VIEW,1.282774432,103.8226125
3596,120 GEYLANG EAST CTRL,1.318211531,103.8847523
636,120 HO CHING RD,1.335407648,103.724261
2767,120 HOUGANG AVE 1,1.354418826,103.8874619
7478,120 KIM TIAN PL,1.28295504,103.8279833
959,120 LOR 2 TOA PAYOH,1.33913569,103.8455629
2513,120 MARSILING RISE,1.43918123,103.7808411
3632,120 MCNAIR RD,1.319470224,103.8570358
4176,120 PASIR RIS ST 11,1.367313808,103.9543628
1294,120 PAYA LEBAR WAY,1.322594152,103.8842961
3792,120 PENDING RD,1.377054602,103.7694441
1000,120 POTONG PASIR AVE 1,1.335453532,103.863388
864,120 SERANGOON NTH AVE 1,1.367266293,103.8710707
3362,120 SIMEI ST 1,1.344888676,103.9532413
4370,120 TECK WHYE LANE,1.378842417,103.7503394
2881,120 YISHUN RING RD,1.434821388,103.8293478
9499,120A CANBERRA CRES,1.446140803,103.8322362
9385,120A EDGEDALE PLAINS,1.394512179,103.9079643
7395,120A KIM TIAN PL,1.283246503,103.8278547
7362,120A RIVERVALE DR,1.385932155,103.9039843
9601,120B CANBERRA CRES,1.446293771,103.8327038
9367,120B EDGEDALE PLAINS,1.394837781,103.9075847
7363,120B RIVERVALE DR,1.385798182,103.9043943
9600,120C CANBERRA CRES,1.447071436,103.8328023
7336,120C RIVERVALE DR,1.385262446,103.904005
9599,120D CANBERRA CRES,1.446767072,103.8322942
21,121 ANG MO KIO AVE 3,1.369705635,103.843516
203,121 BEDOK NTH RD,1.329642018,103.9388211
2107,121 BEDOK RESERVOIR RD,1.331305178,103.9099922
3100,121 BISHAN ST 12,1.347312943,103.8511166
298,121 BT BATOK CTRL,1.351625571,103.7480114
3068,121 HOUGANG AVE 1,1.353837053,103.886917
7479,121 KIM TIAN PL,1.282702702,103.8284912
8040,121 LOR 2 TOA PAYOH,1.339162623,103.8462435
5724,121 MARSILING RISE,1.439165675,103.7799767
3507,121 MCNAIR RD,1.31896794,103.856342
4270,121 PASIR RIS ST 11,1.366869547,103.9545047
1640,121 PAYA LEBAR WAY,1.321925016,103.8828604
3702,121 PENDING RD,1.377200478,103.7698528
3126,121 POTONG PASIR AVE 1,1.335760292,103.865597
7333,121 RIVERVALE DR,1.387007272,103.9047887
1771,121 SERANGOON NTH AVE 1,1.366935422,103.8712847
4207,121 TECK WHYE LANE,1.378303571,103.7501081
1057,121 YISHUN ST 11,1.434368977,103.830143
8195,121 YUAN CHING RD,1.335704025,103.7240782
9603,121A CANBERRA ST,1.447601866,103.8335178
7421,121A KIM TIAN PL,1.282650681,103.8281785
7283,121A RIVERVALE DR,1.386690883,103.9051119
9484,121B CANBERRA ST,1.447886267,103.8340338
9306,121B EDGEDALE PLAINS,1.393088703,103.9090418
7334,121B RIVERVALE DR,1.386352821,103.9048348
9602,121C CANBERRA ST,1.447445395,103.8345031
7359,121C SENGKANG EAST WAY,1.386294266,103.9053807
9485,121D CANBERRA ST,1.447037762,103.8339235
7384,121D SENGKANG EAST WAY,1.385795211,103.905414
1511,122 ANG MO KIO AVE 3,1.370188607,103.8434132
1153,122 BEDOK NTH ST 2,1.328617198,103.9377871
3589,122 BEDOK RESERVOIR RD,1.331978868,103.9106237
2892,122 BISHAN ST 12,1.346819884,103.8506141
1218,122 BT BATOK CTRL,1.352043477,103.7469523
5197,122 BT MERAH LANE 1,1.286458819,103.8042002
1971,122 GEYLANG EAST CTRL,1.317679508,103.8849716
2689,122 HOUGANG AVE 1,1.353744081,103.8861593
5727,122 KIM TIAN RD,1.283391874,103.828894
7266,122 LOR 2 TOA PAYOH,1.33980524,103.8462812
5611,122 MARSILING RISE,1.439166197,103.7796586
3544,122 MCNAIR RD,1.318842597,103.8568377
3436,122 PASIR RIS ST 11,1.366528335,103.954405
1641,122 PAYA LEBAR WAY,1.32260038,103.8824632
4240,122 PENDING RD,1.377643751,103.7699751
2641,122 POTONG PASIR AVE 1,1.33493172,103.866125
7385,122 SENGKANG EAST WAY,1.386551487,103.9067415
2042,122 SERANGOON NTH AVE 1,1.366690924,103.8713591
2212,122 SIMEI ST 1,1.345571773,103.9524981
4253,122 TECK WHYE LANE,1.378518984,103.7496307
2519,122 YISHUN ST 11,1.434997589,103.8311248
8293,122 YUAN CHING RD,1.335985469,103.723866
9339,122A EDGEDALE PLAINS,1.393509812,103.9091066
7580,122A SENGKANG EAST WAY,1.386614515,103.906024
9369,122B EDGEDALE PLAINS,1.394150091,103.909596
7765,122B SENGKANG EAST WAY,1.387164898,103.9065344
7631,122C SENGKANG EAST WAY,1.387508502,103.9061438
7522,122D RIVERVALE DR,1.387096112,103.905723
7284,122E RIVERVALE DR,1.38795725,103.9058522
2543,123 BEDOK NTH ST 2,1.329198687,103.9373433
3676,123 BEDOK RESERVOIR RD,1.33231954,103.9103949
2963,123 BISHAN ST 12,1.346487206,103.8504611
287,123 BT BATOK CTRL,1.3514197,103.7474994
530,123 GEYLANG EAST CTRL,1.318177351,103.8854258
1298,123 HOUGANG AVE 1,1.353383135,103.886259
5668,123 KIM TIAN RD,1.283851579,103.8289647
1806,123 LOR 1 TOA PAYOH,1.338649018,103.8457038
2514,123 MARSILING RISE,1.439112423,103.7789491
3435,123 MCNAIR RD,1.318442335,103.8563499
4273,123 PASIR RIS ST 11,1.366231519,103.954045
2763,123 PAYA LEBAR WAY,1.322756054,103.8832352
3498,123 PENDING RD,1.377566635,103.7706606
5097,123 POTONG PASIR AVE 1,1.335210638,103.8657763
7013,123 RIVERVALE DR,1.386455435,103.9031579
1773,123 SERANGOON NTH AVE 1,1.366958513,103.8725936
4133,123 SIMEI ST 1,1.3453152,103.9531801
3501,123 TECK WHYE LANE,1.379196361,103.7494577
2877,123 YISHUN ST 11,1.434572639,103.8317969
7007,123A RIVERVALE DR,1.38604164,103.9029006
7026,123B RIVERVALE DR,1.386177785,103.9026187
7008,123C RIVERVALE DR,1.386408522,103.9022221
6897,123D RIVERVALE DR,1.386844965,103.9021921
6930,123E RIVERVALE DR,1.386649169,103.9027247
88,124 ANG MO KIO AVE 6,1.370891793,103.8447683
146,124 BEDOK NTH RD,1.329258819,103.9390464
3527,124 BEDOK RESERVOIR RD,1.332625423,103.9101609
3222,124 BISHAN ST 12,1.346476051,103.8512737
1212,124 BT BATOK CTRL,1.351182049,103.7472099
4645,124 BT MERAH LANE 1,1.285823318,103.8035322
1962,124 GEYLANG EAST AVE 1,1.318388638,103.8866757
546,124 HOUGANG AVE 1,1.352892615,103.8866553
2070,124 LOR 1 TOA PAYOH,1.338648767,103.8446273
5877,124 MARSILING RISE,1.43882868,103.7793877
3472,124 MCNAIR RD,1.318348572,103.8560612
4215,124 PASIR RIS ST 11,1.365820302,103.9543083
1644,124 PAYA LEBAR WAY,1.323088767,103.8837391
3829,124 PENDING RD,1.376840193,103.7711089
3444,124 POTONG PASIR AVE 1,1.335347022,103.8654516
6857,124 RIVERVALE DR,1.387619711,103.9021587
2315,124 SERANGOON NTH AVE 1,1.366186896,103.8714195
3365,124 SIMEI ST 1,1.346307129,103.9533758
3053,124 TAMPINES ST 11,1.345184289,103.9497933
4406,124 TECK WHYE LANE,1.38010501,103.749632
2086,124 YISHUN ST 11,1.4345903,103.8311393
6045,124A BT MERAH VIEW,1.284887054,103.8227818
6931,124A RIVERVALE DR,1.388133067,103.9021761
6098,124B BT MERAH VIEW,1.285282206,103.823095
6855,124B RIVERVALE DR,1.38829484,103.9031585
6856,124C RIVERVALE DR,1.388096407,103.9027208
1975,125 ALJUNIED RD,1.323270062,103.8817522
145,125 BEDOK NTH RD,1.328843215,103.9391237
3030,125 BEDOK RESERVOIR RD,1.332959934,103.9099048
3379,125 BISHAN ST 12,1.34711903,103.8515533
1219,125 BT BATOK CTRL,1.351534849,103.7471585
6124,125 BT MERAH VIEW,1.285061192,103.823812
2154,125 GEYLANG EAST AVE 1,1.317443878,103.8863737
547,125 HOUGANG AVE 1,1.352409842,103.8864916
5588,125 KIM TIAN RD,1.283634676,103.8281281
1451,125 LOR 1 TOA PAYOH,1.338331334,103.8457371
1021,125 MARSILING RISE,1.438482923,103.7795248
4216,125 PASIR RIS ST 11,1.366184324,103.9543247
3534,125 PENDING RD,1.377206233,103.770507
2506,125 POTONG PASIR AVE 1,1.33541494,103.8651688
6989,125 RIVERVALE ST,1.388970364,103.9030448
1413,125 SERANGOON NTH AVE 1,1.366450633,103.8721108
2934,125 TAMPINES ST 11,1.346314203,103.9501253
2084,125 YISHUN ST 11,1.433950694,103.8304398
2589,126 ALJUNIED RD,1.323626344,103.8821205
26,126 ANG MO KIO AVE 3,1.3716499,103.8436442
198,126 BEDOK NTH ST 2,1.3281683,103.9389179
3978,126 BEDOK RESERVOIR RD,1.332738708,103.9109119
3285,126 BISHAN ST 12,1.346274513,103.8520837
2971,126 BT BATOK CTRL,1.351923241,103.746722
6244,126 BT MERAH VIEW,1.284425405,103.8239092
1638,126 GEYLANG EAST AVE 1,1.317556995,103.8871303
1649,126 HOUGANG AVE 1,1.352230308,103.8857111
972,126 LOR 1 TOA PAYOH,1.337814657,103.8451309
5815,126 MARSILING RISE,1.438154709,103.7798411
4217,126 PASIR RIS ST 11,1.365487831,103.9552734
3423,126 PENDING RD,1.376217162,103.7701233
3640,126 POTONG PASIR AVE 1,1.334972463,103.8652343
6853,126 RIVERVALE ST,1.389060217,103.9024005
865,126 SERANGOON NTH AVE 1,1.366058217,103.8718749
3637,126 SIMEI ST 1,1.347047142,103.9542535
2869,126 TAMPINES ST 11,1.345786133,103.9503216
1838,126 YISHUN ST 11,1.43350906,103.8300119
7599,126A EDGEDALE PLAINS,1.394100541,103.9113562
8554,126A KIM TIAN RD,1.282856548,103.8294964
7827,126B EDGEDALE PLAINS,1.394548891,103.9111062
7619,126C EDGEDALE PLAINS,1.393970531,103.9106636
8596,126C KIM TIAN RD,1.2823137,103.8293115
7799,126D EDGEDALE PLAINS,1.393783889,103.9109815
25,127 ANG MO KIO AVE 3,1.371223221,103.8435933
1152,127 BEDOK NTH ST 2,1.327974074,103.9379441
3645,127 BEDOK RESERVOIR RD,1.332846429,103.9111713
3138,127 BISHAN ST 12,1.346075894,103.8516948
258,127 BT BATOK WEST AVE 6,1.351856129,103.7460768
5760,127 BT MERAH LANE 1,1.28532859,103.8033968
526,127 GEYLANG EAST AVE 1,1.31772915,103.8877599
3924,127 HOUGANG AVE 1,1.352917221,103.8856799
3167,127 MARSILING RISE,1.438119418,103.7794643
4268,127 PASIR RIS ST 11,1.365893163,103.9552217
4024,127 PENDING RD,1.376491643,103.7692827
3262,127 POTONG PASIR AVE 1,1.335034455,103.8655056
6956,127 RIVERVALE ST,1.390593603,103.9022135
3547,127 SERANGOON NTH AVE 1,1.365628228,103.8718313
3746,127 SIMEI ST 1,1.346584244,103.9543164
2494,127 TAMPINES ST 11,1.345431635,103.9506476
1837,127 YISHUN ST 11,1.434208962,103.8309747
8575,127A KIM TIAN RD,1.281962435,103.8295591
8612,127C KIM TIAN RD,1.281522804,103.8300358
8555,127D KIM TIAN RD,1.281119806,103.8299432
24,128 ANG MO KIO AVE 3,1.370832028,103.843547
147,128 BEDOK NTH ST 2,1.327740236,103.9390057
2957,128 BEDOK RESERVOIR RD,1.333346097,103.9113441
3489,128 BISHAN ST 12,1.34608832,103.8504668
3459,128 BT BATOK WEST AVE 6,1.351682724,103.7456046
315,128 BT MERAH VIEW,1.282646752,103.8233271
500,128 GEYLANG EAST AVE 1,1.318309195,103.887754
1928,128 KIM TIAN RD,1.281524648,103.8290546
973,128 LOR 1 TOA PAYOH,1.337816161,103.8442143
581,128 LOR AH SOO,1.351723552,103.8864872
5100,128 MARSILING RISE,1.437454883,103.7789273
4177,128 PASIR RIS ST 11,1.366072002,103.9556142
3499,128 PENDING RD,1.375995112,103.7697662
3317,128 POTONG PASIR AVE 1,1.334803977,103.8657878
7009,128 RIVERVALE ST,1.390490496,103.9026885
4187,128 SIMEI ST 1,1.346900721,103.9548558
1064,128 YISHUN ST 11,1.433877937,103.8313022
9605,128A CANBERRA ST,1.445721965,103.8332765
7846,128A PUNGGOL FIELD WALK,1.393542263,103.9124285
9591,128B CANBERRA ST,1.445148892,103.8339257
7714,128B PUNGGOL FIELD WALK,1.392987926,103.9128831
9607,128C CANBERRA ST,1.444662023,103.8339009
7847,128C PUNGGOL FIELD WALK,1.392549137,103.9125609
7905,128D PUNGGOL FIELD WALK,1.392967715,103.911962
22,129 ANG MO KIO AVE 3,1.369894989,103.842059
148,129 BEDOK NTH ST 2,1.327554432,103.9380305
3485,129 BEDOK RESERVOIR RD,1.334018667,103.9122389
4542,129 BISHAN ST 12,1.345692267,103.8503993
281,129 BT BATOK WEST AVE 6,1.351429752,103.7460307
1581,129 BT MERAH VIEW,1.283578705,103.8238192
5851,129 CLARENCE LANE,1.293055547,103.8144244
4121,129 GEYLANG EAST AVE 2,1.316904786,103.8882081
358,129 KIM TIAN RD,1.281153031,103.8288562
1981,129 LOR AH SOO,1.351518498,103.8875775
2223,129 MARSILING RISE,1.437811367,103.778702
3711,129 PASIR RIS ST 11,1.366518695,103.9556234
3624,129 PENDING RD,1.375724234,103.770322
2798,129 POTONG PASIR AVE 1,1.334761505,103.8655426
6798,129 RIVERVALE ST,1.389868754,103.902651
3688,129 SIMEI ST 1,1.346245794,103.9542766
1840,129 YISHUN ST 11,1.433711667,103.831815
9604,129A CANBERRA ST,1.44525782,103.8325597
9588,129B CANBERRA ST,1.444870173,103.8329742
9606,129C CANBERRA ST,1.444201658,103.8331866
8742,12A MARSILING LANE,1.441317269,103.7784051
8732,12B MARSILING LANE,1.441085967,103.7781202
8743,12C MARSILING LANE,1.441085877,103.7777812
7790,13 CANTONMENT CL,1.27469944,103.8404854
848,13 DOVER CL EAST,1.305370112,103.7860795
536,13 EUNOS CRES,1.322686619,103.9035009
8002,13 FARRER PK RD,1.311600762,103.8514001
1761,13 GHIM MOH RD,1.309707378,103.7890999
818,13 HOLLAND DR,1.309234022,103.7932309
5911,13 JLN BT MERAH,1.287718959,103.8072806
2330,13 JOO SENG RD,1.335772405,103.8793011
979,13 LOR 7 TOA PAYOH,1.336283329,103.859027
775,13 MARINE TER,1.304041685,103.9155755
1018,13 MARSILING LANE,1.441096275,103.7792761
342,13 REDHILL CL,1.28542199,103.8169452
386,13 SHORT ST,,
1734,13 ST. GEORGE'S RD,1.323234557,103.8627325
1660,13 TEBAN GDNS RD,,
410,13 TECK WHYE LANE,1.378946347,103.7558479
325,13 TELOK BLANGAH CRES,1.278159465,103.8204753
4206,13 TOH YI DR,1.338736165,103.7724383
6816,13 UPP BOON KENG RD,1.314481097,103.870458
23,130 ANG MO KIO AVE 3,1.370397917,103.8418788
199,130 BEDOK NTH ST 2,1.327161508,103.9368248
3333,130 BEDOK RESERVOIR RD,1.333436226,103.912338
3056,130 BISHAN ST 12,1.345908888,103.851016
257,130 BT BATOK WEST AVE 6,1.35106126,103.7458574
316,130 BT MERAH VIEW,1.284587128,103.8243603
4071,130 CASHEW RD,1.374011291,103.7712818
5245,130 CHOA CHU KANG AVE 1,1.381290912,103.7502966
5875,130 CLARENCE LANE,1.292721267,103.8148357
7960,130 EDGEDALE PLAINS,1.393172994,103.9100553
3066,130 GEYLANG EAST AVE 1,1.316858776,103.8877612
1915,130 KIM TIAN RD,1.280401574,103.8292786
2766,130 LOR AH SOO,1.351280048,103.8864899
1022,130 MARSILING RISE,1.438126441,103.7787005
5488,130 PASIR RIS ST 11,1.3653652,103.9569384
1472,130 POTONG PASIR AVE 1,1.334449431,103.8655637
6898,130 RIVERVALE ST,1.389445039,103.9026532
3582,130 SIMEI ST 1,1.346212933,103.9548149
1833,130 YISHUN ST 11,1.433524981,103.8313308
9587,130A CANBERRA CRES,1.444763822,103.8318655
9622,130A LOR 1 TOA PAYOH,1.337393842,103.8431836
9586,130B CANBERRA CRES,1.444386113,103.8320776
9623,130B LOR 1 TOA PAYOH,1.337377352,103.842656
2351,131 ANG MO KIO AVE 3,1.371015364,103.8418003
201,131 BEDOK NTH AVE 3,1.32696994,103.9358501
2257,131 BEDOK RESERVOIR RD,1.333122056,103.9117112
2894,131 BISHAN ST 12,1.345575748,103.8509451
2374,131 BT BATOK WEST AVE 6,1.35073333,103.7462613
3824,131 CASHEW RD,1.37457987,103.7708718
4649,131 CHOA CHU KANG AVE 1,1.381493449,103.7509559
5894,131 CLARENCE LANE,1.292483167,103.8152362
3351,131 GEYLANG EAST AVE 1,1.316758614,103.8868112
2393,131 JLN BT MERAH,1.280189419,103.8281784
4259,131 LOR AH SOO,1.351389246,103.8870424
